2.273917487764265505e-06
5.880599928786978126e-06
1.205379994644317708e-05
2.443459998175967552e-05
5.290439949021674557e-05
1.124481997976545272e-04
2.402953999990131760e-04
6.840895995992469104e-04
1.148032600394799417e-03
2.281038000000990083e-03
4.789313800210947755e-03
1.038888559924089350e-02
2.148382240011414979e-02
4.453266479977173453e-02
9.462355699979525803e-02
1.988946470002702083e-01
4.602784401991811825e-01
9.087836365997645771e-01
2.033050179199926699e+00
4.483873514799779691e+00
