6.852333086499129596e-07
1.471800351282581772e-06
2.775200846372172321e-06
8.257400259026325900e-06
3.086999968218151615e-05
1.188838003145065132e-04
4.404773993883281729e-04
1.917527399928076149e-03
7.783054799801902846e-03
3.303325660017435161e-02
1.373493060000328114e-01
5.583686039994063544e-01
2.274437293399750981e+00
9.217349392200048896e+00
3.907935848679953494e+01
1.561974005000010948e+02
