2.034164800012661177e-06
6.140399995047118525e-06
1.282700000047043465e-05
2.743260000386271645e-05
5.850740000141740622e-05
1.215634000033105595e-04
2.374515999974846528e-04
5.274624000008998337e-04
1.087468800000124160e-03
2.389038399999776803e-03
4.775560799998856965e-03
9.906451999998466124e-03
2.085740100000350525e-02
4.439700259999881243e-02
9.461357480000173736e-02
1.943662251999995760e-01
4.311830134000018688e-01
9.284845844000017001e-01
2.051979930800001739e+00
4.270963881399998385e+00
