6.752075991585115700e-07
1.421199999640521170e-06
2.576999986558803527e-06
7.405799965454207098e-06
2.809560000969213298e-05
1.032023999869124937e-04
4.664520000233096544e-04
1.895551200027512009e-03
7.725339000035092059e-03
3.246548839999831987e-02
1.336474625999926613e-01
5.358384883999860460e-01
2.200497146599991627e+00
8.965227264000009910e+00
3.835076225359998858e+01
1.523627756989999398e+02
