2.175594099975342194e-06
6.215599989900511330e-06
1.266980001446427195e-05
2.709519999370968367e-05
5.710459998908845591e-05
1.244656000039867704e-04
2.624828000080014936e-04
5.648834000226088609e-04
1.186318400004893149e-03
2.503849999993690116e-03
5.276207800011434475e-03
1.106735359999220202e-02
2.344052180001199304e-02
4.870850740001060608e-02
1.036468104000050489e-01
2.136681803999977147e-01
4.701477824000107608e-01
9.756239602000050803e-01
2.198288391200003300e+00
4.476444912600004322e+00
